temperature,humidity,ph,label
24.293569,77.441330,6.201611,yute
17.140429,20.066279,5.552966,frijol rojo
24.962732,85.840366,6.721466,granada
24.060445,81.490029,7.492679,arroz
26.818571,88.007230,6.573556,sandía
15.398149,21.210363,5.828774,frijol rojo
18.374163,90.839039,6.130806,granada
21.723831,80.238990,6.501698,arroz
24.284357,91.409420,7.095955,granada
28.565997,66.279528,7.369096,frijol urad
25.260527,90.311537,6.822282,naranja
29.789504,96.362791,6.368276,coco
30.102708,64.556784,8.577709,frijol moth
17.061045,23.772015,5.864430,frijol rojo
37.434608,94.527664,6.677002,papaya
28.079450,84.840864,6.590660,frijol chino
23.696720,79.309518,7.746739,algodón
19.152732,68.539884,6.689970,maíz
27.383266,55.892756,6.322349,café
20.486821,80.568033,6.453184,uva
22.180285,62.051930,5.818121,maíz
28.171709,57.306740,8.397651,frijol moth
21.645787,94.664018,5.955822,granada
22.272881,80.628884,5.976036,arroz
25.500195,57.021393,7.094413,café
10.786898,91.384119,6.819827,naranja
32.648162,45.268509,6.037285,mango
28.076445,76.055221,5.905495,plátano
26.866957,91.913766,7.440902,naranja
20.016299,16.517170,6.820938,garbanzo
25.505153,71.918168,6.053540,yute
21.653324,93.158644,6.028803,manzana
25.831028,91.493566,5.856125,coco
22.659346,83.639660,5.754534,uva
19.178844,62.245822,5.747011,maíz
27.577496,62.633787,6.132404,café
19.990192,20.412163,5.784019,frijol rojo
28.918557,89.278872,6.412520,frijol chino
25.496748,81.134491,6.691074,yute
29.614733,56.686323,7.037070,frijol moth
29.193787,91.462411,6.660955,melón
27.378658,55.726274,7.132044,café
28.279251,81.780263,7.049079,frijol chino
23.966267,57.048996,6.384892,café
27.763707,69.564492,7.116341,frijol urad
13.272507,91.458784,7.252497,naranja
24.534600,66.997654,7.482414,café
23.489315,77.651279,7.234770,algodón
24.827244,81.286285,6.650453,algodón
24.620446,67.162432,7.482134,café
26.340011,80.291547,6.155370,arroz
28.998599,90.473337,5.721717,coco
20.486478,38.568648,4.779205,frijol de palo
21.380195,84.969072,5.713806,arroz
22.299122,91.265752,7.736628,naranja
25.856494,83.638816,7.383008,yute
27.510061,50.666872,6.983732,café
23.391282,61.744272,5.871648,maíz
29.593528,92.937959,6.160704,melón
25.446891,58.553636,6.164963,frijol moth
25.498482,79.975158,7.306919,algodón
31.776817,69.018529,7.296972,frijol urad
27.233974,82.957864,5.701561,plátano
29.971283,46.701363,4.679452,mango
28.447100,83.639672,6.219165,uva
26.401725,84.985920,6.543717,sandía
24.399883,22.735480,5.630676,frijol rojo
22.598902,93.163439,7.058223,granada
28.799809,94.598439,6.687581,papaya
21.954768,94.601573,6.206835,manzana
19.295035,18.105106,8.452299,garbanzo
17.091042,18.251421,7.785039,garbanzo
22.331871,92.673972,5.654675,manzana
24.982875,66.895409,6.379881,lenteja
25.123082,89.352619,6.501221,sandía
10.218110,83.482982,6.161718,uva
24.153042,78.829634,6.191442,yute
28.768174,62.561282,7.841496,lenteja
25.101762,95.589111,5.978984,coco
28.400030,87.907161,6.610022,frijol chino
23.787560,74.367941,6.014572,yute
26.438644,69.865873,6.793795,maíz
28.637958,79.423532,5.687930,plátano
26.388608,91.310458,5.552478,coco
31.881504,54.870298,5.397916,frijol moth
34.879434,51.510977,5.134074,mango
21.861176,24.880781,5.849971,frijol rojo
29.120369,80.180807,5.908770,plátano
29.257747,92.730598,6.083116,melón
25.010185,78.762609,5.760458,plátano
16.450459,94.667774,6.480526,naranja
19.407643,17.012810,6.516134,garbanzo
18.945646,69.584896,5.769900,maíz
13.429886,80.066340,6.361141,uva
24.247951,57.511128,5.653735,frijol moth
29.983647,94.552397,7.533509,naranja
24.645895,78.190663,7.148189,yute
20.969516,93.078611,5.661191,granada
29.245990,84.800841,6.991242,frijol chino
23.059519,50.585437,7.015456,café
19.197986,17.203877,6.625795,garbanzo
31.182984,90.216469,6.734006,papaya
26.439768,98.349986,6.012856,coco
23.289296,82.501631,6.406538,uva
24.524841,82.801033,6.742719,arroz
28.722494,82.477602,6.244748,plátano
25.627642,63.569448,6.583821,maíz
23.456953,60.612932,6.713906,café
16.881304,19.808254,5.528663,frijol rojo
28.895786,94.789930,6.286515,melón
23.033789,76.070356,6.804516,algodón
43.675493,93.132194,6.600403,papaya
25.892204,61.811436,7.262505,frijol urad
24.991931,60.487747,5.958299,maíz
24.508588,82.626538,6.517985,yute
28.674088,63.188330,7.299361,lenteja
24.851385,60.836828,7.186947,lenteja
25.671518,93.091097,6.969902,papaya
26.730724,81.785968,7.868475,arroz
19.446231,89.021270,5.627186,granada
18.444902,24.124333,5.683448,frijol rojo
10.597761,83.444551,6.165430,uva
34.445281,90.292384,7.796187,naranja
27.729419,62.993263,7.311571,lenteja
26.794617,80.290014,6.173073,plátano
25.379123,82.249672,6.353408,sandía
19.527808,90.679988,6.906727,granada
27.647179,57.624038,6.153533,café
18.384588,69.486197,7.580564,lenteja
22.830517,76.430973,6.608516,algodón
27.941263,83.014022,6.064956,plátano
20.979960,81.553242,5.921784,uva
24.290912,80.128792,7.071443,arroz
27.837741,63.375520,5.962573,lenteja
28.391600,91.915004,5.551861,coco
27.821311,82.936627,5.724652,uva
23.401551,55.692948,6.068257,café
23.394440,91.792076,7.570899,naranja
27.721618,79.466475,6.490074,plátano
26.045395,84.524627,6.112068,plátano
25.226765,83.627063,6.329788,yute
20.843971,65.481301,6.672361,maíz
27.988931,90.949277,6.588392,melón
23.298338,93.516211,6.931462,papaya
25.094740,80.451355,6.871903,sandía
24.901239,87.207729,6.744966,sandía
22.422981,92.089086,6.274721,manzana
24.959253,66.028025,6.501206,maíz
33.234533,91.060539,7.825532,naranja
24.072955,57.377003,5.314559,frijol moth
19.420506,24.252548,5.679729,frijol rojo
27.624902,94.170417,5.577795,coco
35.918876,80.599184,6.129404,uva
22.766263,91.336268,6.063518,manzana
31.562138,93.048486,6.506121,papaya
20.516341,63.441309,6.664736,maíz
22.458423,81.577185,6.861474,algodón
27.726725,63.693009,7.526891,lenteja
24.227318,84.081986,6.599861,sandía
25.560099,81.513462,6.205309,algodón
28.219399,81.431956,5.805745,plátano
25.063061,83.383202,6.373947,sandía
19.558662,89.281717,5.652951,granada
27.131404,52.893683,6.081173,café
23.199715,74.170926,6.426585,yute
29.399687,66.853613,6.568089,frijol de palo
24.951652,87.277936,6.558591,sandía
19.719389,63.281423,7.659659,lenteja
26.943652,42.727245,8.510064,frijol moth
29.091304,91.625052,6.759934,melón
16.368692,21.581701,5.607049,frijol rojo
13.568308,93.995357,6.320339,naranja
29.453567,45.650403,5.655345,mango
26.735062,55.551648,6.119892,café
25.491643,63.176204,6.634637,lenteja
38.490712,80.146567,6.499605,uva
29.510662,92.557349,6.425882,coco
19.332955,24.652178,5.694109,frijol rojo
27.240776,92.164356,6.158282,coco
24.405867,85.964823,6.300754,granada
22.193442,59.854007,6.927667,maíz
27.030724,50.969980,5.100009,mango
41.549450,81.132146,5.609812,uva
25.267519,61.667742,9.633555,frijol moth
25.015704,93.100992,6.770953,papaya
29.074357,94.566781,6.669013,papaya
26.626710,80.182965,6.339270,arroz
38.304650,91.328559,6.756107,papaya
20.114500,80.937687,6.491663,uva
26.245575,80.759998,7.070409,yute
28.333333,51.395865,6.434198,mango
25.367684,72.520546,6.606984,maíz
36.436724,92.089384,6.572580,papaya
30.967233,90.472398,6.715746,papaya
26.213128,81.704764,6.667633,yute
28.247660,88.848608,7.097690,frijol chino
26.413125,65.305554,6.493830,café
24.404964,79.235117,7.193611,algodón
23.710591,93.273924,5.658474,manzana
28.437061,91.051954,6.167254,melón
21.708442,82.681565,6.221091,arroz
21.578747,80.479315,6.396892,uva
25.377550,83.533466,7.146207,arroz
35.121583,82.268908,5.550832,uva
25.447878,91.650875,5.716666,coco
25.536301,51.324610,6.879415,café
42.475381,94.675293,6.687916,papaya
22.901901,90.723591,5.629048,manzana
26.706157,88.259091,6.421502,sandía
21.476078,38.800237,4.962661,frijol de palo
18.912512,87.749385,6.608024,granada
26.905474,40.613944,4.680618,frijol de palo
25.124177,85.725306,6.348441,yute
27.148613,96.470284,5.592494,coco
28.144485,82.119305,7.064782,frijol chino
29.761676,95.229179,6.354551,coco
27.984936,83.167504,6.340303,plátano
27.024151,93.498001,6.751813,melón
29.998674,91.274435,6.744580,papaya
25.567030,75.940677,5.590236,plátano
24.800203,94.082467,6.673417,papaya
23.236662,63.330788,6.430365,maíz
19.701584,24.968153,5.948391,frijol rojo
29.300364,86.360408,6.372161,frijol chino
36.677444,93.246449,6.981501,papaya
33.834724,48.472916,6.796458,mango
27.913856,67.976587,7.043576,café
23.105001,52.400290,6.970831,café
20.507418,83.978533,6.974881,arroz
26.923600,77.528073,7.146572,yute
34.280461,90.555616,6.825371,papaya
24.987204,86.394337,6.203835,sandía
23.722032,93.631605,6.161869,manzana
25.261812,80.408520,7.880119,algodón
40.512750,90.247404,6.527188,papaya
20.640317,15.831964,7.966625,garbanzo
24.678433,18.360168,5.585619,frijol rojo
24.976085,89.169295,7.032760,yute
27.522569,89.126584,6.704362,frijol chino
33.811410,53.045429,6.455027,mango
15.330426,21.460118,5.813404,frijol rojo
27.520924,92.869806,5.857743,coco
27.334411,80.894581,6.910441,frijol chino
14.780030,91.220621,6.118430,naranja
16.922827,94.713881,6.962977,naranja
30.416234,52.639747,6.575705,mango
21.095611,85.416198,6.139091,granada
30.874069,46.323596,9.494289,frijol moth
18.819054,58.247758,5.704575,maíz
27.361330,63.158610,6.522421,frijol urad
31.529149,52.491397,9.322102,frijol moth
24.353858,87.442225,6.082529,sandía
27.027661,83.170939,5.833302,uva
18.361320,15.426048,7.331033,garbanzo
27.267599,88.803042,7.016545,frijol chino
24.035297,59.086974,5.678663,maíz
28.308316,91.568655,5.526169,coco
27.552930,58.256573,6.789760,café
29.779062,68.472480,6.886098,frijol urad
25.974908,82.267854,6.300636,sandía
24.302878,89.040287,7.087068,granada
28.642630,97.731626,5.844577,coco
30.288279,93.172436,6.578056,papaya
32.239348,66.784374,7.177360,frijol urad
26.344137,82.353333,6.299428,plátano
20.178461,34.445394,5.699947,frijol de palo
22.921334,90.707117,5.589938,manzana
28.375363,80.883510,5.552281,uva
26.786411,87.565893,6.530566,sandía
29.591287,94.610556,6.209139,melón
25.110143,78.323886,7.381991,algodón
25.619180,94.445909,5.800612,coco
21.326171,83.406909,6.012908,arroz
23.654702,80.761729,5.241861,arroz
18.238451,55.790089,6.243675,maíz
26.121025,79.533596,5.543438,plátano
24.863282,86.947333,6.249602,sandía
26.566083,94.452397,6.285313,naranja
28.115379,90.017345,6.442208,coco
16.186331,20.826005,5.599206,frijol rojo
24.450440,90.187576,6.802297,naranja
18.686145,17.534710,8.089602,garbanzo
27.351526,55.993750,7.134114,café
24.171049,56.831421,6.156067,frijol moth
22.768204,90.483432,5.645080,manzana
20.450786,15.403121,5.988993,garbanzo
31.206772,47.285956,6.491692,mango
23.605640,79.295731,7.723240,algodón
33.344704,53.977866,4.792408,mango
18.522443,71.376416,5.710303,maíz
25.971061,93.076911,6.078592,coco
25.576343,77.999683,6.811741,algodón
22.914728,90.762620,5.614958,manzana
31.130405,49.565063,3.519978,frijol moth
27.900330,92.674181,6.511149,melón
28.797281,80.457444,6.725551,frijol chino
21.542037,63.610945,6.232109,lenteja
35.840168,93.622055,6.557883,papaya
25.361405,46.826528,9.160692,frijol moth
31.893563,49.024501,6.484152,mango
22.305426,91.075326,6.666728,naranja
24.923601,18.225908,5.582178,frijol rojo
28.009374,52.609500,4.397699,frijol moth
17.024985,18.284862,7.738731,garbanzo
28.077388,45.404276,4.852198,frijol de palo
17.480426,15.755940,7.228963,garbanzo
26.412927,94.571004,6.167955,coco
24.549829,68.594101,6.605759,lenteja
22.084862,63.625272,6.274486,lenteja
20.954162,67.641838,6.590619,lenteja
20.273171,63.912819,6.439072,maíz
30.231709,92.757657,6.993473,papaya
29.179037,90.677334,5.895201,coco
24.018254,61.713872,7.074039,frijol moth
23.303288,52.062703,6.927182,café
32.584443,94.341717,6.768827,papaya
27.359116,84.546250,6.387431,plátano
31.940163,54.875878,4.899142,frijol moth
22.608010,94.589006,6.226290,manzana
23.198182,52.995311,7.175179,café
29.847985,46.915080,4.631873,mango
29.766219,91.127734,6.338703,melón
29.160934,76.674842,5.618094,plátano
21.381827,92.987560,5.858414,manzana
25.536761,81.136687,6.753978,algodón
21.105052,19.916100,5.736738,frijol rojo
29.716086,68.960160,6.787531,frijol urad
18.153002,19.386021,5.509295,frijol rojo
26.534487,84.567345,6.534071,sandía
29.122580,92.193110,6.406087,melón
30.148931,92.255905,7.205840,naranja
34.669744,45.927537,7.425230,frijol de palo
23.814722,81.359632,7.524740,arroz
27.225089,91.888847,6.145341,coco
21.562200,80.814238,7.000160,arroz
24.502017,82.782797,6.747676,arroz
26.024890,91.336110,5.844970,coco
26.294655,84.569193,7.023936,arroz
30.571525,46.718097,6.280023,mango
25.319135,60.850486,7.216482,lenteja
28.217617,45.437183,6.108704,frijol moth
36.909721,93.652216,6.891898,papaya
25.138428,83.120539,6.386260,yute
17.945647,17.646989,7.643110,garbanzo
16.185041,82.896758,6.499605,uva
28.918620,48.139745,5.075505,mango
29.299574,81.360679,5.735498,plátano
34.045108,49.085122,7.195288,frijol de palo
17.543830,82.947033,6.323723,uva
23.212315,46.841412,7.389932,frijol de palo
25.232844,81.072686,6.319164,uva
32.445778,83.885049,5.896343,uva
24.645228,70.358103,5.695485,maíz
27.556337,86.384752,6.567928,frijol chino
23.078077,90.874875,6.456144,naranja
28.350036,82.773748,5.676253,uva
24.228057,56.007083,5.840216,frijol moth
19.554978,21.431099,5.797196,frijol rojo
26.833640,73.035101,7.007405,yute
31.927320,36.035568,6.677560,frijol de palo
23.106938,67.062305,6.787659,café
25.908751,89.107342,6.776843,sandía
19.990058,24.938910,5.681178,frijol rojo
27.591604,94.783064,6.379280,coco
19.913305,94.950314,6.828522,granada
22.365094,92.308824,7.175344,granada
29.308299,81.582595,6.945720,frijol chino
30.003635,68.086659,7.220708,frijol urad
34.931878,82.810373,6.365044,uva
19.298654,86.774816,7.069809,granada
23.433642,91.722607,5.595719,manzana
28.051296,94.737673,6.337187,melón
23.844323,83.707648,6.063137,yute
26.793065,99.678245,6.307767,coco
19.059606,20.286458,5.546338,frijol rojo
15.467893,21.437807,5.824208,frijol rojo
19.321039,23.184719,5.594678,frijol rojo
34.999662,92.535918,6.848708,papaya
24.862616,73.913078,6.659092,maíz
22.822192,82.852995,6.010377,arroz
18.221895,91.060989,6.606444,naranja
27.815896,97.047992,6.466831,coco
25.337878,57.257880,5.953707,maíz
38.635984,94.101389,6.587098,papaya
30.816301,49.865845,6.865378,mango
28.604044,83.328556,6.948896,frijol chino
25.769474,84.178530,6.615396,algodón
27.154255,84.200240,5.830262,plátano
19.650892,62.222325,5.677425,maíz
25.834720,80.026213,6.187920,sandía
20.570861,69.021553,6.524390,maíz
29.341049,94.603845,6.409955,melón
24.396627,81.620263,6.706223,algodón
24.043558,83.779323,6.403681,sandía
11.650021,91.262871,7.203796,naranja
23.094338,78.717216,7.099470,yute
25.598962,63.811026,7.704515,frijol urad
25.396177,83.390191,6.183031,algodón
34.021657,64.355329,7.699845,frijol urad
31.999286,53.597508,5.085108,frijol moth
25.719013,79.155324,7.171054,yute
33.880048,54.394160,6.273954,mango
29.548493,95.299318,6.306772,coco
25.802923,80.026213,6.184442,sandía
18.071330,92.878390,5.837081,granada
31.521047,66.557237,7.580527,frijol urad
23.739486,83.655993,5.948952,arroz
32.178309,51.261337,6.450742,mango
19.882068,21.021692,5.816779,frijol rojo
19.983715,90.124398,6.410388,granada
29.192782,92.024237,6.336340,melón
23.912449,67.630937,6.341191,café
36.651660,33.662333,5.751392,frijol de palo
28.869651,88.969311,6.394496,frijol chino
24.118541,56.142205,6.084309,frijol moth
19.656901,89.937010,5.937650,granada
19.622078,18.671709,5.809420,frijol rojo
32.311634,90.774937,6.910690,papaya
26.247749,73.418643,7.133576,yute
29.892866,66.353751,6.931925,frijol de palo
26.966564,78.210477,6.239011,yute
29.151509,92.005398,6.028255,naranja
25.342171,63.318020,6.330554,maíz
23.380783,80.252721,7.300783,yute
23.711612,68.029831,6.478706,lenteja
29.637440,63.807557,5.709639,frijol moth
18.717344,17.542910,8.082585,garbanzo
22.240139,81.605684,6.727298,algodón
35.478417,47.984998,6.277858,mango
29.025397,93.227765,6.756734,papaya
31.118945,47.369379,4.507524,mango
28.469995,91.448564,6.171576,melón
24.145168,53.753778,6.856855,frijol moth
19.140958,24.646378,5.693886,frijol rojo
24.131056,68.366555,6.353524,café
25.739497,94.684386,5.756794,coco
26.206881,85.389736,6.503859,sandía
23.505461,93.224512,6.727272,granada
29.072653,91.915332,6.341401,melón
28.649708,53.746198,9.662045,frijol moth
38.903917,94.802029,6.566188,papaya
28.022612,53.709612,5.586714,mango
26.971058,86.609485,6.773766,sandía
29.957747,91.120874,6.755516,papaya
23.996862,91.610017,5.824779,manzana
19.504373,18.438868,8.330196,garbanzo
21.354995,62.601363,5.925392,lenteja
29.526394,34.555131,5.662083,frijol de palo
32.902790,47.739749,5.433275,mango
19.259754,20.513470,5.542690,frijol rojo
30.201572,60.065349,7.152272,frijol urad
26.196950,59.238817,6.144392,maíz
29.145766,80.823894,5.755291,plátano
30.718251,58.291069,5.870745,frijol moth
22.508421,88.330417,6.832116,granada
28.681262,94.175958,6.002927,melón
